53.64,159.31,294.29,243.53,304.6,186.21,254.17,24.76,373.69,71.72,336.27,326.92,38.68,166.97,226.38,247.11,300.05,443.75,58.59,199.74,123.13,288.97,147.24,300,105.17,100.2,114.28,111.58,284.61,47.15,177.32,278.83,187.03,145.8,227.4,245.84,155.15,262.87,115.06,361.8,25.74,50.36,212.53,152.43,87.76,270.98,257.42,341.49,31.73,168.49,325.69,150.93,231.08,49.36,283.31,4.81,165.58,217.29,324.14,190.35,262.27,173.11,114.6,325.8,252.37,170.84,244.93,148.27,236.59,254.91,340.37,355.18,129.67,309.74,105.16,448.49,142.33,265.24,108.32,245.6,287.91,111.73,121.62,221.58,185.53,235.71,251.52
53.61,159.38,294.29,243.53,304.6,186.19,254.17,24.77,373.67,71.73,336.26,326.89,38.64,166.96,226.37,247.12,300.04,443.75,58.6,199.7,123.14,288.99,147.22,300.02,105.19,100.18,114.32,111.6,284.61,47.16,177.28,278.85,186.98,145.76,227.4,245.88,155.09,262.86,115.04,361.83,25.7,50.34,212.55,152.38,87.79,270.92,257.44,341.49,31.79,168.51,325.69,150.93,231.07,49.36,283.25,4.84,165.55,217.27,324.1,190.35,262.4,173.21,114.6,325.84,252.42,170.83,244.91,148.28,236.58,254.9,340.34,355.15,129.66,309.71,105.18,448.48,142.37,265.15,108.31,245.58,287.91,111.73,121.64,221.57,185.56,235.68,251.49
53.62,159.41,294.28,243.56,304.59,186.15,254.16,24.79,373.64,71.49,336.19,326.88,38.68,166.98,226.4,247.25,300.04,443.79,58.58,199.67,123.16,288.99,147.22,300,105.16,100.18,114.34,111.58,284.6,47.21,177.23,278.85,186.98,145.8,227.38,245.88,155.08,262.89,115.05,361.89,25.66,50.33,212.55,152.37,87.8,270.84,257.45,341.47,31.83,168.58,325.72,150.92,231.02,49.39,283.23,4.83,165.54,217.33,324.11,190.32,262.59,173.23,114.58,325.9,252.49,170.84,244.94,148.29,236.61,254.91,340.36,355.21,129.64,309.72,105.17,448.47,142.43,265.18,108.27,245.53,287.91,111.74,121.65,221.58,185.6,235.72,251.48
53.64,159.44,294.3,243.58,304.6,186.13,254.12,24.79,373.61,71.5,336.18,326.87,38.66,167.01,226.42,247.27,300.01,443.78,58.59,199.65,123.15,289.01,147.24,299.96,105.18,100.19,114.3,111.58,284.62,47.24,177.22,278.93,186.88,145.82,227.34,245.89,155.05,262.85,115.07,361.9,25.66,50.32,212.56,152.42,87.8,270.82,257.44,341.45,31.86,168.61,325.7,150.92,231.01,49.34,283.17,4.84,165.5,217.34,324.14,190.3,262.71,173.26,114.57,325.95,252.49,170.82,244.91,148.3,236.6,254.89,340.31,355.19,129.63,309.7,105.17,448.47,142.47,265.17,108.3,245.53,287.91,111.79,121.63,221.56,185.63,235.73,251.49
53.62,159.46,294.3,243.65,304.58,186.07,254.15,24.79,373.58,71.43,336.12,326.89,38.67,167.04,226.43,247.32,300.02,443.78,58.62,199.66,123.17,289.03,147.23,299.96,105.16,100.18,114.32,111.53,284.58,47.23,177.18,278.94,186.87,145.81,227.27,245.87,155.03,262.81,115.09,361.94,25.67,50.3,212.59,152.42,87.81,270.74,257.43,341.46,31.9,168.66,325.72,150.92,230.99,49.36,283.13,4.86,165.47,217.34,324.16,190.31,262.84,173.28,114.58,325.96,252.52,170.85,244.93,148.29,236.6,254.84,340.29,355.22,129.62,309.69,105.17,448.46,142.47,265.15,108.34,245.48,287.9,111.79,121.65,221.55,185.62,235.74,251.49
53.61,159.49,294.26,243.64,304.55,186.05,254.13,24.8,373.56,71.44,336.1,326.86,38.63,167,226.45,247.39,300.04,443.8,58.59,199.64,123.21,289.03,147.2,299.96,105.16,100.19,114.37,111.53,284.55,47.18,177.16,278.97,186.87,145.86,227.25,245.85,155.03,262.8,115.09,361.95,25.65,50.27,212.62,152.41,87.79,270.67,257.44,341.42,31.93,168.7,325.74,150.92,230.96,49.31,283.05,4.88,165.44,217.36,324.17,190.31,263.01,173.29,114.57,325.98,252.5,170.82,244.93,148.28,236.55,254.84,340.22,355.2,129.64,309.69,105.17,448.45,142.5,265.15,108.44,245.46,287.91,111.78,121.64,221.55,185.66,235.76,251.5
53.63,159.52,294.26,243.67,304.53,185.99,254.14,24.78,373.53,71.44,336.14,326.84,38.65,167.01,226.41,247.45,300.03,443.78,58.57,199.64,123.24,289.07,147.23,299.96,105.17,100.2,114.4,111.51,284.58,47.17,177.11,278.97,186.83,145.85,227.26,245.88,155.01,262.78,115.1,361.96,25.65,50.31,212.63,152.4,87.81,270.64,257.48,341.4,31.97,168.77,325.79,150.92,230.91,49.36,283.01,4.87,165.47,217.48,324.18,190.31,263.17,173.31,114.57,326.04,252.6,170.86,244.95,148.27,236.56,254.82,340.2,355.22,129.61,309.68,105.17,448.45,142.53,265.1,108.38,245.44,287.92,111.79,121.65,221.49,185.68,235.77,251.48
53.61,159.59,294.26,243.69,304.56,186.01,254.07,24.75,373.49,71.48,336.16,326.84,38.65,167.03,226.42,247.49,300.03,443.8,58.56,199.63,123.19,289.09,147.22,299.96,105.16,100.18,114.4,111.53,284.58,47.21,177.06,278.99,186.79,145.84,227.23,245.86,154.99,262.79,115.09,361.97,25.66,50.32,212.65,152.4,87.79,270.55,257.42,341.44,32,168.77,325.83,150.93,230.88,49.32,282.98,4.86,165.47,217.5,324.22,190.31,263.31,173.34,114.52,326.08,252.62,170.81,244.97,148.31,236.59,254.83,340.18,355.25,129.63,309.69,105.16,448.41,142.57,265.12,108.4,245.43,287.92,111.79,121.68,221.48,185.73,235.78,251.49
53.62,159.61,294.27,243.66,304.52,185.97,254.02,24.76,373.47,71.54,336.14,326.81,38.62,166.99,226.43,247.57,300.01,443.82,58.6,199.58,123.23,289.11,147.24,299.93,105.19,100.13,114.39,111.52,284.57,47.18,177.06,279.02,186.78,145.82,227.17,245.84,154.96,262.75,115.09,361.98,25.65,50.33,212.64,152.41,87.82,270.49,257.44,341.42,32,168.85,325.84,150.92,230.88,49.35,282.98,4.88,165.44,217.49,324.17,190.31,263.45,173.34,114.5,326.1,252.66,170.78,244.96,148.33,236.59,254.8,340.18,355.34,129.64,309.67,105.16,448.37,142.61,265.13,108.37,245.4,287.91,111.76,121.68,221.44,185.75,235.79,251.49
53.65,159.61,294.25,243.67,304.52,185.97,254.02,24.78,373.48,71.53,336.09,326.86,38.58,167.01,226.46,247.6,300.02,443.8,58.6,199.57,123.26,289.13,147.25,299.94,105.22,100.17,114.43,111.49,284.57,47.22,177.04,279.05,186.77,145.85,227.12,245.84,154.96,262.69,115.09,362.01,25.61,50.33,212.67,152.4,87.82,270.45,257.44,341.41,32.09,168.83,325.86,150.93,230.86,49.31,282.9,4.88,165.45,217.52,324.22,190.29,263.59,173.41,114.53,326.12,252.67,170.78,244.97,148.33,236.56,254.79,340.12,355.33,129.63,309.65,105.23,448.33,142.61,265.16,108.36,245.35,287.91,111.76,121.68,221.44,185.75,235.83,251.48
53.62,159.59,294.27,243.71,304.49,185.89,254.01,24.74,373.48,71.57,336.09,326.89,38.54,167.01,226.48,247.63,300.03,443.84,58.59,199.56,123.25,289.13,147.26,299.92,105.22,100.18,114.45,111.47,284.56,47.21,176.95,279.01,186.74,145.84,227.11,245.82,154.93,262.77,115.1,362.03,25.6,50.35,212.67,152.39,87.79,270.36,257.46,341.41,32.1,168.86,325.84,150.93,230.82,49.34,282.82,4.91,165.44,217.5,324.21,190.26,263.75,173.42,114.5,326.15,252.68,170.77,244.95,148.32,236.54,254.78,340.13,355.33,129.62,309.64,105.23,448.33,142.65,265.14,108.34,245.32,287.91,111.8,121.68,221.44,185.78,235.88,251.47
53.63,159.59,294.28,243.72,304.5,185.84,254,24.77,373.43,71.59,336.06,326.93,38.53,167.02,226.48,247.7,299.97,443.86,58.61,199.58,123.26,289.1,147.24,299.9,105.21,100.16,114.46,111.47,284.55,47.2,176.93,279.04,186.72,145.85,227.08,245.83,154.91,262.73,115.1,362.04,25.59,50.31,212.72,152.44,87.83,270.28,257.47,341.38,32.1,168.93,325.74,150.93,230.76,49.32,282.82,4.88,165.44,217.58,324.23,190.24,263.89,173.44,114.45,326.16,252.73,170.74,244.94,148.35,236.59,254.77,340.09,355.37,129.61,309.59,105.25,448.3,142.73,265.15,108.34,245.29,287.95,111.82,121.67,221.43,185.83,235.91,251.5
53.65,159.61,294.27,243.71,304.42,185.86,253.98,24.78,373.45,71.61,336.03,326.88,38.48,167.04,226.49,247.8,299.98,443.87,58.64,199.54,123.3,289.15,147.23,299.89,105.21,100.15,114.5,111.44,284.54,47.19,176.9,279.05,186.71,145.88,227.07,245.84,154.92,262.7,115.11,362.1,25.59,50.36,212.7,152.42,87.81,270.24,257.45,341.36,32.17,168.93,325.74,150.97,230.7,49.31,282.73,4.89,165.46,217.58,324.23,190.25,264.05,173.45,114.45,326.2,252.76,170.73,244.94,148.34,236.6,254.78,340.01,355.38,129.63,309.58,105.24,448.28,142.78,265.12,108.54,245.31,287.93,111.85,121.68,221.44,185.86,235.92,251.5
53.63,159.61,294.27,243.78,304.41,185.83,254.01,24.8,373.4,71.59,335.99,326.91,38.49,167.05,226.5,247.88,299.98,443.85,58.64,199.52,123.29,289.15,147.23,299.89,105.19,100.16,114.47,111.47,284.54,47.23,176.9,279.03,186.69,145.89,227.05,245.82,154.87,262.73,115.1,362.11,25.61,50.29,212.72,152.47,87.85,270.2,257.46,341.3,32.17,168.99,325.75,150.94,230.69,49.35,282.65,4.88,165.46,217.59,324.25,190.23,264.19,173.49,114.45,326.27,252.85,170.72,244.95,148.38,236.6,254.76,340.02,355.41,129.61,309.57,105.23,448.3,142.79,265.12,108.5,245.27,287.92,111.85,121.64,221.43,185.87,235.94,251.49
53.61,159.65,294.28,243.73,304.41,185.82,253.97,24.8,373.39,71.6,336,326.88,38.46,167.05,226.5,247.93,299.96,443.83,58.6,199.53,123.3,289.18,147.23,299.87,105.2,100.14,114.5,111.46,284.53,47.21,176.88,279.02,186.7,145.87,227.01,245.81,154.87,262.75,115.1,362.12,25.59,50.26,212.69,152.48,87.85,270.1,257.47,341.28,32.21,168.98,325.79,150.92,230.67,49.35,282.61,4.91,165.48,217.64,324.25,190.23,264.36,173.55,114.46,326.29,252.82,170.71,245,148.36,236.59,254.73,340.02,355.4,129.61,309.56,105.24,448.28,142.79,265.1,108.5,245.2,287.91,111.86,121.6,221.44,185.91,236.01,251.52
53.62,159.7,294.3,243.73,304.39,185.79,253.94,24.83,373.36,71.58,335.98,326.87,38.49,167.05,226.52,247.95,299.95,443.87,58.59,199.47,123.32,289.21,147.23,299.87,105.19,100.15,114.5,111.45,284.51,47.25,176.84,279.04,186.65,145.87,226.98,245.77,154.86,262.7,115.1,362.13,25.6,50.26,212.72,152.49,87.88,270.02,257.5,341.24,32.26,168.99,325.81,150.95,230.66,49.36,282.52,4.87,165.47,217.68,324.3,190.23,264.51,173.56,114.41,326.3,252.83,170.67,244.97,148.4,236.61,254.75,340,355.42,129.6,309.55,105.22,448.28,142.84,265.06,108.51,245.24,287.93,111.85,121.59,221.47,185.94,236.15,251.49
53.6,159.74,294.27,243.77,304.39,185.75,253.88,24.82,373.34,71.67,336,326.92,38.49,167.02,226.52,248.01,299.95,443.88,58.59,199.51,123.31,289.19,147.24,299.82,105.21,100.16,114.51,111.39,284.51,47.22,176.81,279.05,186.62,145.87,226.96,245.76,154.88,262.72,115.11,362.12,25.6,50.29,212.73,152.51,87.89,269.93,257.52,341.24,32.28,169.09,325.84,150.97,230.61,49.39,282.49,4.88,165.48,217.67,324.29,190.2,264.66,173.59,114.4,326.31,252.87,170.65,244.95,148.39,236.6,254.69,339.96,355.47,129.58,309.55,105.23,448.24,142.84,265.04,108.5,245.19,287.93,111.87,121.61,221.47,185.92,236.21,251.53
53.6,159.75,294.28,243.79,304.39,185.72,253.86,24.82,373.36,71.65,335.99,326.94,38.48,167.05,226.52,248.02,299.89,443.87,58.6,199.5,123.3,289.2,147.22,299.83,105.18,100.18,114.5,111.4,284.52,47.21,176.8,279.04,186.59,145.86,226.97,245.76,154.85,262.69,115.1,362.14,25.59,50.26,212.74,152.48,87.88,269.9,257.51,341.18,32.3,169.08,325.88,150.93,230.58,49.4,282.54,4.89,165.45,217.7,324.31,190.18,264.83,173.6,114.43,326.4,252.92,170.69,244.99,148.4,236.58,254.65,339.92,355.5,129.59,309.54,105.21,448.17,142.89,265.01,108.47,245.17,287.95,111.88,121.59,221.44,185.95,236.25,251.49
53.6,159.77,294.3,243.8,304.38,185.68,253.86,24.8,373.32,71.7,335.96,326.91,38.45,167.04,226.57,248.13,299.9,443.88,58.62,199.47,123.3,289.21,147.22,299.83,105.18,100.2,114.51,111.39,284.51,47.24,176.75,279.04,186.59,145.89,226.93,245.76,154.83,262.71,115.1,362.15,25.58,50.35,212.75,152.49,87.9,269.8,257.52,341.18,32.32,169.15,325.89,150.95,230.54,49.39,282.51,4.91,165.44,217.47,324.28,190.17,264.98,173.61,114.47,326.42,252.94,170.63,244.96,148.39,236.59,254.66,339.89,355.49,129.6,309.53,105.22,448.19,142.92,265,108.48,245.14,287.92,111.87,121.58,221.44,185.99,236.26,251.5
53.6,159.77,294.28,243.82,304.39,185.67,253.87,24.83,373.3,71.69,335.98,326.95,38.44,167.06,226.6,248.15,299.89,443.91,58.62,199.45,123.31,289.24,147.2,299.83,105.18,100.14,114.55,111.43,284.51,47.18,176.74,279.05,186.55,145.89,226.94,245.73,154.83,262.68,115.11,362.16,25.58,50.33,212.76,152.54,87.91,269.78,257.52,341.14,32.39,169.17,325.91,150.96,230.55,49.39,282.46,4.89,165.46,217.51,324.3,190.18,265.16,173.66,114.42,326.44,252.97,170.67,244.93,148.39,236.6,254.65,339.86,355.45,129.57,309.52,105.21,448.18,142.94,265.01,108.46,245.11,287.94,111.87,121.6,221.4,186,236.3,251.47
53.59,159.77,294.27,243.8,304.39,185.66,253.84,24.82,373.29,71.72,335.95,326.95,38.45,167.08,226.6,248.19,299.9,443.9,58.63,199.45,123.37,289.27,147.25,299.8,105.19,100.18,114.54,111.37,284.5,47.23,176.7,279.04,186.53,145.9,226.89,245.73,154.83,262.67,115.11,362.19,25.56,50.37,212.78,152.51,87.93,269.73,257.52,341.12,32.4,169.22,326.03,150.95,230.53,49.42,282.42,4.87,165.43,217.53,324.27,190.15,265.31,173.7,114.44,326.49,252.96,170.69,244.94,148.4,236.61,254.66,339.84,355.58,129.56,309.52,105.22,448.18,142.97,264.98,108.44,245.07,287.95,111.9,121.57,221.4,186.02,236.26,251.5
53.62,159.79,294.28,243.83,304.36,185.64,253.83,24.86,373.26,71.78,335.93,326.97,38.37,167.05,226.63,248.22,299.89,443.91,58.63,199.43,123.39,289.28,147.23,299.79,105.17,100.2,114.52,111.37,284.53,47.2,176.68,279.05,186.54,145.91,226.89,245.72,154.82,262.68,115.1,362.17,25.53,50.33,212.8,152.52,87.9,269.6,257.55,341.08,32.42,169.26,326.02,150.95,230.52,49.42,282.35,4.89,165.45,217.51,324.27,190.14,265.46,173.71,114.38,326.56,253.01,170.67,244.97,148.38,236.62,254.62,339.75,355.57,129.55,309.47,105.24,448.15,142.99,264.99,108.46,245.04,287.91,111.88,121.52,221.38,186.03,236.26,251.51
53.61,159.82,294.29,243.83,304.35,185.59,253.84,24.82,373.22,71.77,335.9,326.96,38.32,167.08,226.63,248.25,299.86,443.92,58.65,199.41,123.38,289.29,147.24,299.8,105.18,100.13,114.57,111.35,284.46,47.22,176.7,279.06,186.48,145.89,226.89,245.73,154.8,262.7,115.1,362.18,25.56,50.37,212.82,152.56,87.83,269.54,257.53,341.07,32.45,169.34,325.99,150.96,230.49,49.47,282.27,4.91,165.41,217.57,324.28,190.13,265.62,173.71,114.38,326.58,252.98,170.66,244.94,148.37,236.62,254.62,339.7,355.6,129.56,309.47,105.23,448.15,143.02,264.94,108.42,245.01,287.92,111.88,121.56,221.38,186.08,236.31,251.5
53.58,159.9,294.28,243.85,304.31,185.56,253.83,24.8,373.19,71.77,335.89,326.98,38.31,167.06,226.63,248.33,299.88,443.94,58.64,199.42,123.42,289.31,147.25,299.78,105.2,100.17,114.59,111.34,284.47,47.21,176.65,279.08,186.44,145.88,226.86,245.72,154.79,262.65,115.13,362.23,25.55,50.31,212.84,152.54,87.84,269.44,257.52,341.09,32.47,169.29,326,151.02,230.49,49.45,282.27,4.89,165.42,217.57,324.34,190.15,265.78,173.74,114.29,326.61,252.98,170.63,244.93,148.37,236.63,254.61,339.68,355.6,129.56,309.42,105.25,448.17,143.01,264.9,108.43,244.98,287.93,111.89,121.58,221.37,186.11,236.36,251.47
53.54,159.89,294.27,243.88,304.3,185.51,253.83,24.82,373.17,71.78,335.89,326.94,38.33,167.08,226.62,248.43,299.86,443.92,58.61,199.39,123.46,289.34,147.25,299.79,105.19,100.21,114.58,111.34,284.46,47.16,176.63,279.11,186.43,145.85,226.81,245.71,154.79,262.64,115.13,362.26,25.54,50.29,212.86,152.53,87.91,269.4,257.53,341.08,32.5,169.37,326.01,151.02,230.48,49.47,282.16,4.91,165.4,217.59,324.3,190.17,265.95,173.75,114.33,326.6,253.01,170.62,244.93,148.39,236.65,254.57,339.67,355.63,129.56,309.4,105.23,448.15,143.02,264.87,108.42,244.98,287.96,111.88,121.56,221.34,186.14,236.34,251.49
53.53,159.91,294.28,243.88,304.26,185.5,253.81,24.81,373.17,71.82,335.86,327.04,38.32,167.1,226.63,248.49,299.89,443.94,58.64,199.38,123.45,289.36,147.26,299.77,105.16,100.21,114.6,111.31,284.49,47.18,176.61,279.11,186.43,145.84,226.81,245.68,154.78,262.63,115.12,362.25,25.53,50.32,212.9,152.54,87.88,269.38,257.54,341.06,32.57,169.41,326.04,151.03,230.44,49.52,282.09,4.88,165.41,217.61,324.34,190.09,266.12,173.8,114.29,326.62,253.01,170.61,244.92,148.39,236.66,254.56,339.65,355.63,129.58,309.38,105.22,448.14,143.03,264.86,108.28,244.95,287.93,111.89,121.57,221.34,186.17,236.37,251.47
53.52,159.91,294.28,243.9,304.26,185.53,253.81,24.82,373.16,71.83,335.87,327.07,38.32,167.09,226.64,248.58,299.87,443.92,58.65,199.33,123.46,289.36,147.24,299.72,105.15,100.21,114.62,111.31,284.48,47.17,176.61,279.13,186.44,145.88,226.78,245.66,154.78,262.66,115.11,362.28,25.52,50.27,212.9,152.54,87.88,269.27,257.53,341.05,32.58,169.44,326.01,150.99,230.42,49.5,282.04,4.9,165.39,217.68,324.34,190.12,266.28,173.87,114.26,326.64,253.02,170.6,244.92,148.4,236.66,254.56,339.63,355.66,129.58,309.39,105.22,448.11,143.07,264.84,108.26,244.96,287.92,111.88,121.57,221.35,186.21,236.38,251.49
53.55,159.94,294.28,243.88,304.29,185.46,253.76,24.82,373.16,71.82,335.87,327.04,38.31,167.09,226.64,248.58,299.85,443.98,58.65,199.29,123.46,289.4,147.26,299.73,105.17,100.19,114.65,111.32,284.47,47.18,176.57,279.16,186.47,145.89,226.77,245.66,154.78,262.65,115.11,362.28,25.51,50.25,212.9,152.53,87.88,269.23,257.59,341.01,32.61,169.48,326.02,150.98,230.39,49.51,282.02,4.88,165.39,217.65,324.35,190.15,266.46,173.91,114.28,326.72,253.11,170.59,244.9,148.38,236.69,254.54,339.58,355.66,129.56,309.38,105.2,448.07,143.1,264.79,108.25,244.93,287.93,111.87,121.57,221.3,186.24,236.4,251.46
53.55,160.02,294.29,243.9,304.26,185.39,253.75,24.83,373.12,71.86,335.89,327.05,38.27,167.1,226.66,248.62,299.8,444,58.66,199.29,123.46,289.41,147.25,299.7,105.16,100.18,114.63,111.31,284.45,47.19,176.6,279.16,186.45,145.92,226.78,245.61,154.79,262.65,115.12,362.28,25.52,50.24,212.91,152.55,87.88,269.15,257.58,340.97,32.66,169.54,326.05,150.98,230.34,49.51,281.94,4.88,165.31,217.66,324.34,190.1,266.61,173.92,114.27,326.72,253.19,170.6,244.91,148.41,236.68,254.51,339.55,355.77,129.57,309.37,105.21,448.03,143.1,264.81,108.27,244.93,287.95,111.88,121.57,221.3,186.26,236.44,251.46
